season,race,driver,fp2_mean_lap,fp2_std_lap,fp2_best_lap,fp2_laps_count,best_quali_lap,best_quali_lap_number,best_quali_compound,fp2_deg_slope,dnf,score,win_prob
2024,Belgian Grand Prix,HUL,0.5533524610221432,0.6185987370611092,0.6378399205005334,-0.021479967965478283,1.0746229273405936,-1.2775816080003155,INTERMEDIATE,1.1263845080969976,1,0.001984178,0.04853419214487076
2024,Belgian Grand Prix,LEC,0.9943104811113694,0.3203247783350686,-1.0640785768815366,0.40811939134408126,-0.8831393641408637,1.317506033250325,INTERMEDIATE,-0.46857218308058973,1,0.016055914,0.049221981316804886
2024,Belgian Grand Prix,MAG,-0.2858733371805181,0.24430874939702446,0.02892755424192666,-0.8806786865845974,1.2218000455725537,-1.2775816080003155,INTERMEDIATE,0.3474607301424915,1,0.00089420064,0.04848131909966469
2024,Belgian Grand Prix,NOR,-0.07546458242458895,0.3005730647955689,-2.0373263201812897,-1.7398774052037165,-0.7091330837312043,1.5171281595003743,INTERMEDIATE,1.102181974725213,1,0.038272474,0.050327762961387634
2024,Belgian Grand Prix,OCO,-1.5134355242162572,-1.0704046735660757,-0.1127584257185285,-0.021479967965478283,-0.341956835642083,0.31939540200007877,INTERMEDIATE,-0.580079810021658,1,0.002688402,0.04856837913393974
2024,Belgian Grand Prix,PER,-0.16383898966902377,0.8152305848038804,0.06097557351870427,0.40811939134408126,-0.8747073417421607,0.7186396545001773,INTERMEDIATE,-0.09766815830113158,1,0.018326713,0.049333877861499786
2024,Belgian Grand Prix,PIA,-0.8858754021280395,-0.41311846565299354,-1.6746776809968236,0.8377187506536408,-0.673871899154791,0.7186396545001773,INTERMEDIATE,-0.2106596755813765,1,0.370324,0.07014807313680649
2024,Belgian Grand Prix,RIC,-0.424314758270786,-0.6055090077562004,0.5990449497970595,-1.7398774052037165,-0.1717832926863666,-0.27947097675006904,INTERMEDIATE,-2.8690474674923623,1,0.003095605,0.04858816787600517
2024,Belgian Grand Prix,RUS,0.2611070404143524,0.654452292933822,-0.299986327809106,0.40811939134408126,-0.6217466697809716,0.1197732757500295,INTERMEDIATE,0.018050938324074662,1,0.021176685,0.04947468265891075
2024,Belgian Grand Prix,SAI,0.9022072115900287,0.9637542745821874,-0.6238399962901463,0.8377187506536408,-0.6087153624375194,0.31939540200007877,INTERMEDIATE,-0.7006626346073757,1,0.0075295605,0.04880407825112343
2024,Belgian Grand Prix,SAR,-0.498460587663753,-1.2286124311911615,1.278800306035894,0.40811939134408126,1.7813797138503418,-1.676825860500414,INTERMEDIATE,-1.5574794104106247,1,0.0008346503,0.04847843199968338
2024,Belgian Grand Prix,STR,-1.0075522583448295,-1.0123482042114658,0.10820423350550668,-0.8806786865845974,0.6208268127920239,0.1197732757500295,INTERMEDIATE,0.5042120999872799,1,0.0011708256,0.04849473014473915
2024,Belgian Grand Prix,TSU,0.27095455979713323,-0.25874035121532035,1.4845823245498804,-0.021479967965478283,1.2930889622161648,-1.4772037342503648,INTERMEDIATE,-0.01618326395074578,1,0.00036096183,0.04845547676086426
2024,Belgian Grand Prix,VER,1.2844179817842192,1.1755534168330348,-1.6713042052834632,2.1265168285823193,-1.3392351211617972,0.519017528250128,INTERMEDIATE,0.6081278217347912,1,0.061625276,0.05151688680052757
2024,Belgian Grand Prix,ZHO,0.7201781737699221,0.42644863186587445,1.4069923831429803,0.40811939134408126,2.199148096331703,-1.8764479867504633,INTERMEDIATE,1.331101011108205,0,0.0014616221,0.048508841544389725
2024,British Grand Prix,ALB,-0.4670249945893441,-0.6877439143840185,0.6392057019323292,1.0553351719790374,-0.4863283275250168,0.7977152257950223,SOFT,-0.28533166771181157,0,0.0076698544,0.052407726645469666
