season,race,driver,lap_number,lap_time,compound,stint,tyre_life
2024,Italian Grand Prix,RIC,5,82.846,SOFT,2,5
2024,Italian Grand Prix,RIC,6,95.034,SOFT,2,6
2024,Italian Grand Prix,RIC,8,81.3,SOFT,3,2
2024,Italian Grand Prix,RIC,9,135.24,SOFT,3,3
2024,Italian Grand Prix,RIC,12,85.897,SOFT,5,8
2024,Italian Grand Prix,RIC,13,85.933,SOFT,5,9
2024,Italian Grand Prix,RIC,14,86.157,SOFT,5,10
2024,Italian Grand Prix,RIC,15,86.476,SOFT,5,11
2024,Italian Grand Prix,RIC,16,86.644,SOFT,5,12
2024,Italian Grand Prix,RIC,17,88.36,SOFT,5,13
2024,Italian Grand Prix,RIC,18,96.512,SOFT,5,14
2024,Italian Grand Prix,RIC,19,112.196,SOFT,6,5
2024,Italian Grand Prix,RIC,20,110.948,SOFT,7,6
2024,Italian Grand Prix,RIC,21,85.448,SOFT,7,7
2024,Italian Grand Prix,RIC,22,149.402,SOFT,7,8
2024,Italian Grand Prix,RIC,23,135.181,SOFT,7,9
2024,Italian Grand Prix,RUS,2,87.551,MEDIUM,1,2
2024,Italian Grand Prix,RUS,3,87.471,MEDIUM,1,3
2024,Italian Grand Prix,RUS,4,87.53,MEDIUM,1,4
2024,Italian Grand Prix,RUS,5,86.79,MEDIUM,1,5
2024,Italian Grand Prix,RUS,8,85.575,MEDIUM,2,8
2024,Italian Grand Prix,RUS,9,85.544,MEDIUM,2,9
2024,Italian Grand Prix,RUS,10,84.61,MEDIUM,2,10
2024,Italian Grand Prix,RUS,11,84.72,MEDIUM,2,11
2024,Italian Grand Prix,RUS,12,84.218,MEDIUM,2,12
2024,Italian Grand Prix,RUS,13,85.065,MEDIUM,2,13
2024,Italian Grand Prix,RUS,14,87.71,MEDIUM,2,14
2024,Italian Grand Prix,RUS,15,134.143,SOFT,3,1
2024,Italian Grand Prix,RUS,16,81.086,SOFT,3,2
2024,Italian Grand Prix,RUS,18,86.257,SOFT,3,4
2024,Italian Grand Prix,RUS,19,135.31,SOFT,3,5
2024,Italian Grand Prix,SAI,2,100.327,MEDIUM,1,2
2024,Italian Grand Prix,SAI,3,82.375,MEDIUM,1,3
2024,Italian Grand Prix,SAI,5,124.029,MEDIUM,1,5
2024,Italian Grand Prix,SAI,6,81.264,MEDIUM,1,6
2024,Italian Grand Prix,SAI,7,131.69,MEDIUM,1,7
2024,Italian Grand Prix,SAI,9,88.388,MEDIUM,2,9
2024,Italian Grand Prix,SAI,11,80.841,SOFT,3,2
2024,Italian Grand Prix,SAI,12,144.207,SOFT,3,3
2024,Italian Grand Prix,SAI,15,85.55,MEDIUM,5,11
2024,Italian Grand Prix,SAI,16,85.719,MEDIUM,5,12
2024,Italian Grand Prix,SAI,17,85.235,MEDIUM,5,13
2024,Italian Grand Prix,SAI,18,84.946,MEDIUM,5,14
2024,Italian Grand Prix,SAI,19,85.547,MEDIUM,5,15
2024,Italian Grand Prix,SAI,20,89.04,MEDIUM,5,16
2024,Italian Grand Prix,SAI,21,85.951,MEDIUM,5,17
2024,Italian Grand Prix,SAI,22,85.994,MEDIUM,5,18
2024,Italian Grand Prix,SAI,23,91.958,MEDIUM,5,19
2024,Italian Grand Prix,SAI,24,119.32,SOFT,6,5
2024,Italian Grand Prix,SAI,25,84.171,SOFT,6,6
2024,Italian Grand Prix,SAI,26,140.987,SOFT,6,7
2024,Italian Grand Prix,SAI,27,146.884,SOFT,6,8
2024,Italian Grand Prix,STR,2,82.413,MEDIUM,1,2
2024,Italian Grand Prix,STR,3,144.16,MEDIUM,1,3
2024,Italian Grand Prix,STR,4,128.808,MEDIUM,1,4
2024,Italian Grand Prix,STR,5,82.511,MEDIUM,1,5
2024,Italian Grand Prix,STR,6,125.659,MEDIUM,1,6
2024,Italian Grand Prix,STR,8,81.363,SOFT,2,2
2024,Italian Grand Prix,STR,10,148.7,SOFT,3,4
2024,Italian Grand Prix,STR,11,81.658,SOFT,3,5
2024,Italian Grand Prix,STR,12,131.711,SOFT,3,6
2024,Italian Grand Prix,STR,15,86.078,MEDIUM,5,8
2024,Italian Grand Prix,STR,16,85.926,MEDIUM,5,9
2024,Italian Grand Prix,STR,17,85.921,MEDIUM,5,10
2024,Italian Grand Prix,STR,18,85.885,MEDIUM,5,11
2024,Italian Grand Prix,STR,19,85.957,MEDIUM,5,12
2024,Italian Grand Prix,STR,20,86.284,MEDIUM,5,13
2024,Italian Grand Prix,STR,21,87.264,MEDIUM,5,14
2024,Italian Grand Prix,STR,22,112.197,MEDIUM,5,15
2024,Italian Grand Prix,STR,23,110.676,SOFT,6,8
2024,Italian Grand Prix,STR,24,85.048,SOFT,6,9
2024,Italian Grand Prix,STR,25,85.502,SOFT,6,10
2024,Italian Grand Prix,STR,26,118.758,SOFT,6,11
2024,Italian Grand Prix,STR,27,141.665,SOFT,6,12
2024,Italian Grand Prix,TSU,2,83.506,MEDIUM,1,2
2024,Italian Grand Prix,TSU,3,149.864,MEDIUM,1,3
2024,Italian Grand Prix,TSU,5,133.585,MEDIUM,2,5
2024,Italian Grand Prix,TSU,6,133.267,MEDIUM,2,6
2024,Italian Grand Prix,TSU,7,82.327,MEDIUM,2,7
2024,Italian Grand Prix,TSU,8,96.981,MEDIUM,2,8
2024,Italian Grand Prix,TSU,12,81.735,SOFT,4,4
2024,Italian Grand Prix,TSU,13,99.236,SOFT,4,5
2024,Italian Grand Prix,TSU,15,87.463,MEDIUM,5,10
2024,Italian Grand Prix,TSU,16,86.019,MEDIUM,5,11
2024,Italian Grand Prix,TSU,17,85.977,MEDIUM,5,12
2024,Italian Grand Prix,TSU,18,86.689,MEDIUM,5,13
2024,Italian Grand Prix,TSU,19,131.542,MEDIUM,5,14
2024,Italian Grand Prix,TSU,20,129.478,MEDIUM,5,15
2024,Italian Grand Prix,VER,2,127.09,MEDIUM,1,2
2024,Italian Grand Prix,VER,3,136.175,MEDIUM,1,3
2024,Italian Grand Prix,VER,4,81.61,MEDIUM,1,4
2024,Italian Grand Prix,VER,5,108.964,MEDIUM,1,5
2024,Italian Grand Prix,VER,7,91.983,SOFT,2,2
2024,Italian Grand Prix,VER,11,85.35,MEDIUM,3,7
2024,Italian Grand Prix,VER,12,85.354,MEDIUM,3,8
2024,Italian Grand Prix,VER,13,85.459,MEDIUM,3,9
2024,Italian Grand Prix,VER,14,85.019,MEDIUM,3,10
2024,Italian Grand Prix,VER,15,84.767,MEDIUM,3,11
2024,Italian Grand Prix,VER,16,84.765,MEDIUM,3,12
2024,Italian Grand Prix,VER,17,84.768,MEDIUM,3,13
2024,Italian Grand Prix,VER,18,89.144,MEDIUM,3,14
2024,Italian Grand Prix,VER,19,85.435,MEDIUM,3,15
2024,Italian Grand Prix,VER,20,86.347,MEDIUM,3,16
2024,Italian Grand Prix,VER,21,87.365,MEDIUM,3,17
2024,Italian Grand Prix,VER,22,86.723,MEDIUM,3,18
2024,Italian Grand Prix,VER,23,128.855,MEDIUM,3,19
2024,Italian Grand Prix,VER,24,135.371,MEDIUM,3,20
2024,Italian Grand Prix,ZHO,2,83.493,MEDIUM,1,2
2024,Italian Grand Prix,ZHO,3,149.611,MEDIUM,1,3
2024,Italian Grand Prix,ZHO,4,142.314,MEDIUM,1,4
2024,Italian Grand Prix,ZHO,5,83.092,MEDIUM,1,5
2024,Italian Grand Prix,ZHO,6,140.281,MEDIUM,1,6
2024,Italian Grand Prix,ZHO,7,82.969,MEDIUM,1,7
2024,Italian Grand Prix,ZHO,8,100.054,MEDIUM,1,8
2024,Italian Grand Prix,ZHO,10,82.223,SOFT,2,2
2024,Italian Grand Prix,ZHO,11,146.759,SOFT,2,3
2024,Italian Grand Prix,ZHO,15,110.555,MEDIUM,5,9
2024,Italian Grand Prix,ZHO,16,87.542,MEDIUM,5,10
2024,Italian Grand Prix,ZHO,17,87.231,MEDIUM,5,11
2024,Italian Grand Prix,ZHO,18,87.42,MEDIUM,5,12
2024,Italian Grand Prix,ZHO,19,92.707,MEDIUM,5,13
2024,Italian Grand Prix,ZHO,20,88.065,MEDIUM,5,14
2024,Italian Grand Prix,ZHO,21,87.06,MEDIUM,5,15
2024,Italian Grand Prix,ZHO,22,86.962,MEDIUM,5,16
2024,Italian Grand Prix,ZHO,23,91.198,MEDIUM,5,17
2024,Italian Grand Prix,ZHO,24,89.2,MEDIUM,5,18
2024,Italian Grand Prix,ZHO,25,90.782,MEDIUM,5,19
2024,Italian Grand Prix,ZHO,26,129.665,MEDIUM,5,20
2024,Italian Grand Prix,ZHO,27,137.234,MEDIUM,5,21
2024,Japanese Grand Prix,ALB,4,123.821,INTERMEDIATE,3,4
2024,Japanese Grand Prix,BOT,5,143.811,SOFT,5,1
2024,Japanese Grand Prix,BOT,6,116.059,SOFT,5,2
2024,Japanese Grand Prix,HAM,2,114.943,MEDIUM,1,2
2024,Japanese Grand Prix,HAM,4,95.226,SOFT,2,2
2024,Japanese Grand Prix,HAM,5,124.276,SOFT,2,3
2024,Japanese Grand Prix,HAM,6,148.523,SOFT,2,4
2024,Japanese Grand Prix,HUL,2,109.473,SOFT,1,2
2024,Japanese Grand Prix,HUL,4,115.179,SOFT,2,4
2024,Japanese Grand Prix,HUL,5,148.205,SOFT,2,5
2024,Japanese Grand Prix,LEC,2,98.76,SOFT,1,2
2024,Japanese Grand Prix,LEC,3,132.382,SOFT,1,3
2024,Japanese Grand Prix,LEC,4,130.795,SOFT,1,4
2024,Japanese Grand Prix,NOR,2,104.977,SOFT,1,2
2024,Japanese Grand Prix,NOR,3,137.847,SOFT,1,3
2024,Japanese Grand Prix,OCO,2,119.113,SOFT,1,2
2024,Japanese Grand Prix,PIA,3,99.105,SOFT,2,2
2024,Japanese Grand Prix,PIA,4,96.862,SOFT,2,3
2024,Japanese Grand Prix,PIA,5,94.725,SOFT,2,4
2024,Japanese Grand Prix,PIA,6,113.042,SOFT,2,5
2024,Japanese Grand Prix,PIA,7,142.459,SOFT,2,6
2024,Japanese Grand Prix,RIC,3,106.461,INTERMEDIATE,2,2
2024,Japanese Grand Prix,RIC,4,126.033,INTERMEDIATE,2,3
2024,Japanese Grand Prix,RIC,5,101.913,INTERMEDIATE,2,4
2024,Japanese Grand Prix,RIC,6,137.002,INTERMEDIATE,2,5
2024,Japanese Grand Prix,RIC,8,120.276,INTERMEDIATE,3,7
2024,Japanese Grand Prix,SAI,2,112.579,SOFT,1,2
2024,Japanese Grand Prix,SAI,3,147.469,SOFT,1,3
2024,Japanese Grand Prix,TSU,2,102.304,INTERMEDIATE,1,2
2024,Japanese Grand Prix,TSU,3,130.081,INTERMEDIATE,1,3
2024,Japanese Grand Prix,TSU,4,100.946,INTERMEDIATE,1,4
2024,Japanese Grand Prix,TSU,5,126.757,INTERMEDIATE,1,5
2024,Japanese Grand Prix,TSU,7,131.371,INTERMEDIATE,2,7
2024,Japanese Grand Prix,ZHO,5,149.346,SOFT,5,1
2024,Japanese Grand Prix,ZHO,6,123.317,SOFT,5,2
2024,Japanese Grand Prix,ZHO,7,144.762,SOFT,5,3
2024,Las Vegas Grand Prix,ALB,2,99.629,MEDIUM,1,2
2024,Las Vegas Grand Prix,ALB,3,109.787,MEDIUM,1,3
2024,Las Vegas Grand Prix,ALO,2,109.042,MEDIUM,1,2
2024,Las Vegas Grand Prix,ALO,3,97.318,MEDIUM,1,3
2024,Las Vegas Grand Prix,ALO,4,116.538,MEDIUM,1,4
2024,Las Vegas Grand Prix,ALO,5,96.685,MEDIUM,1,5
2024,Las Vegas Grand Prix,ALO,6,121.923,MEDIUM,1,6
2024,Las Vegas Grand Prix,ALO,8,110.272,SOFT,2,2
2024,Las Vegas Grand Prix,ALO,9,95.44,SOFT,2,3
2024,Las Vegas Grand Prix,ALO,10,126.754,SOFT,2,4
2024,Las Vegas Grand Prix,ALO,11,112.253,SOFT,2,5
2024,Las Vegas Grand Prix,ALO,12,114.878,SOFT,2,6
2024,Las Vegas Grand Prix,ALO,13,121.315,SOFT,2,7
2024,Las Vegas Grand Prix,ALO,14,95.626,SOFT,2,8
2024,Las Vegas Grand Prix,ALO,17,102.928,MEDIUM,3,8
2024,Las Vegas Grand Prix,ALO,18,102.001,MEDIUM,3,9
2024,Las Vegas Grand Prix,ALO,19,102.2,MEDIUM,3,10
2024,Las Vegas Grand Prix,ALO,20,101.63,MEDIUM,3,11
2024,Las Vegas Grand Prix,ALO,21,101.844,MEDIUM,3,12
2024,Las Vegas Grand Prix,ALO,22,100.999,MEDIUM,3,13
2024,Las Vegas Grand Prix,ALO,23,101.346,MEDIUM,3,14
2024,Las Vegas Grand Prix,ALO,24,125.359,MEDIUM,3,15
2024,Las Vegas Grand Prix,ALO,25,140.618,MEDIUM,3,16
2024,Las Vegas Grand Prix,BOT,2,99.493,MEDIUM,1,2
2024,Las Vegas Grand Prix,BOT,3,116.525,MEDIUM,1,3
2024,Las Vegas Grand Prix,BOT,4,100.132,MEDIUM,1,4
2024,Las Vegas Grand Prix,BOT,5,112.942,MEDIUM,1,5
2024,Las Vegas Grand Prix,BOT,6,96.799,MEDIUM,1,6
2024,Las Vegas Grand Prix,BOT,7,119.618,MEDIUM,1,7
2024,Las Vegas Grand Prix,BOT,8,110.183,MEDIUM,1,8
2024,Las Vegas Grand Prix,BOT,10,96.025,SOFT,2,2
2024,Las Vegas Grand Prix,BOT,11,114.472,SOFT,2,3
2024,Las Vegas Grand Prix,BOT,12,95.02,SOFT,2,4
2024,Las Vegas Grand Prix,BOT,13,137.536,SOFT,2,5
2024,Las Vegas Grand Prix,BOT,14,95.102,SOFT,2,6
2024,Las Vegas Grand Prix,BOT,15,133.03,SOFT,2,7
2024,Las Vegas Grand Prix,BOT,18,120.397,MEDIUM,4,9
2024,Las Vegas Grand Prix,BOT,19,100.322,MEDIUM,4,10
2024,Las Vegas Grand Prix,BOT,20,99.34,MEDIUM,4,11
2024,Las Vegas Grand Prix,BOT,21,99.376,MEDIUM,4,12
2024,Las Vegas Grand Prix,BOT,22,99.834,MEDIUM,4,13
2024,Las Vegas Grand Prix,BOT,23,101.85,MEDIUM,4,14
2024,Las Vegas Grand Prix,BOT,24,103.067,MEDIUM,4,15
2024,Las Vegas Grand Prix,BOT,25,101.105,MEDIUM,4,16
2024,Las Vegas Grand Prix,BOT,26,102.137,MEDIUM,4,17
2024,Las Vegas Grand Prix,BOT,27,141.038,MEDIUM,4,18
2024,Las Vegas Grand Prix,BOT,28,139.576,MEDIUM,4,19
2024,Las Vegas Grand Prix,COL,2,104.139,MEDIUM,1,2
2024,Las Vegas Grand Prix,COL,3,99.132,MEDIUM,1,3
2024,Las Vegas Grand Prix,COL,4,97.404,MEDIUM,1,4
2024,Las Vegas Grand Prix,COL,5,119.376,MEDIUM,1,5
2024,Las Vegas Grand Prix,COL,6,104.057,MEDIUM,1,6
2024,Las Vegas Grand Prix,COL,7,96.497,MEDIUM,1,7
2024,Las Vegas Grand Prix,COL,8,114.012,MEDIUM,1,8
2024,Las Vegas Grand Prix,COL,10,108.141,SOFT,2,2
2024,Las Vegas Grand Prix,COL,11,96.234,SOFT,2,3
2024,Las Vegas Grand Prix,COL,12,111.149,SOFT,2,4
2024,Las Vegas Grand Prix,COL,13,110.032,SOFT,2,5
2024,Las Vegas Grand Prix,COL,14,115.458,SOFT,2,6
2024,Las Vegas Grand Prix,COL,15,95.868,SOFT,2,7
2024,Las Vegas Grand Prix,COL,16,123.462,SOFT,2,8
2024,Las Vegas Grand Prix,COL,17,101.189,SOFT,2,9
2024,Las Vegas Grand Prix,COL,19,100.678,MEDIUM,3,10
2024,Las Vegas Grand Prix,COL,20,99.653,MEDIUM,3,11
2024,Las Vegas Grand Prix,COL,21,99.205,MEDIUM,3,12
2024,Las Vegas Grand Prix,COL,22,100.115,MEDIUM,3,13
2024,Las Vegas Grand Prix,COL,23,101.446,MEDIUM,3,14
2024,Las Vegas Grand Prix,COL,24,102.561,MEDIUM,3,15
2024,Las Vegas Grand Prix,COL,25,100.953,MEDIUM,3,16
2024,Las Vegas Grand Prix,COL,26,113.697,MEDIUM,3,17
2024,Las Vegas Grand Prix,COL,27,106.744,MEDIUM,3,18
2024,Las Vegas Grand Prix,COL,28,116.99,SOFT,4,10
2024,Las Vegas Grand Prix,COL,29,131.83,SOFT,4,11
2024,Las Vegas Grand Prix,COL,30,142.317,SOFT,4,12
2024,Las Vegas Grand Prix,GAS,2,106.195,MEDIUM,1,2
2024,Las Vegas Grand Prix,GAS,3,112.037,MEDIUM,1,3
2024,Las Vegas Grand Prix,GAS,4,108.608,MEDIUM,1,4
2024,Las Vegas Grand Prix,GAS,5,98.641,MEDIUM,1,5
2024,Las Vegas Grand Prix,GAS,6,119.343,MEDIUM,1,6
2024,Las Vegas Grand Prix,GAS,7,96.914,MEDIUM,1,7
2024,Las Vegas Grand Prix,GAS,8,119.731,MEDIUM,1,8
2024,Las Vegas Grand Prix,GAS,9,95.891,MEDIUM,1,9
2024,Las Vegas Grand Prix,GAS,10,118.807,MEDIUM,1,10
2024,Las Vegas Grand Prix,GAS,12,103.929,SOFT,2,2
2024,Las Vegas Grand Prix,GAS,13,117.527,SOFT,2,3
2024,Las Vegas Grand Prix,GAS,14,94.929,SOFT,2,4
2024,Las Vegas Grand Prix,GAS,15,120.607,SOFT,2,5
2024,Las Vegas Grand Prix,GAS,16,94.651,SOFT,2,6
2024,Las Vegas Grand Prix,GAS,17,126.61,SOFT,2,7
2024,Las Vegas Grand Prix,GAS,19,99.987,MEDIUM,3,12
2024,Las Vegas Grand Prix,GAS,20,99.204,MEDIUM,3,13
2024,Las Vegas Grand Prix,GAS,21,106.32,MEDIUM,3,14
2024,Las Vegas Grand Prix,GAS,22,99.272,MEDIUM,3,15
2024,Las Vegas Grand Prix,GAS,23,99.072,MEDIUM,3,16
2024,Las Vegas Grand Prix,GAS,24,99.045,MEDIUM,3,17
2024,Las Vegas Grand Prix,GAS,25,99.595,MEDIUM,3,18
2024,Las Vegas Grand Prix,GAS,26,99.911,MEDIUM,3,19
2024,Las Vegas Grand Prix,GAS,27,104.743,MEDIUM,3,20
2024,Las Vegas Grand Prix,GAS,28,101.559,MEDIUM,3,21
2024,Las Vegas Grand Prix,GAS,29,131.482,MEDIUM,3,22
2024,Las Vegas Grand Prix,GAS,30,144.845,MEDIUM,3,23
2024,Las Vegas Grand Prix,HAM,2,104.019,MEDIUM,1,2
2024,Las Vegas Grand Prix,HAM,3,95.805,MEDIUM,1,3
2024,Las Vegas Grand Prix,HAM,4,131.159,MEDIUM,1,4
2024,Las Vegas Grand Prix,HAM,5,113.137,MEDIUM,1,5
2024,Las Vegas Grand Prix,HAM,6,95.389,MEDIUM,1,6
2024,Las Vegas Grand Prix,HAM,7,140.649,MEDIUM,1,7
2024,Las Vegas Grand Prix,HAM,8,116.204,MEDIUM,1,8
2024,Las Vegas Grand Prix,HAM,10,94.229,SOFT,2,2
2024,Las Vegas Grand Prix,HAM,11,143.349,SOFT,2,3
2024,Las Vegas Grand Prix,HAM,12,113.997,SOFT,2,4
2024,Las Vegas Grand Prix,HAM,13,134.028,SOFT,2,5
2024,Las Vegas Grand Prix,HAM,14,93.825,SOFT,2,6
2024,Las Vegas Grand Prix,HAM,17,99.388,SOFT,3,9
2024,Las Vegas Grand Prix,HAM,18,98.651,SOFT,3,10
2024,Las Vegas Grand Prix,HAM,19,98.678,SOFT,3,11
2024,Las Vegas Grand Prix,HAM,20,98.912,SOFT,3,12
2024,Las Vegas Grand Prix,HAM,21,101.411,SOFT,3,13
2024,Las Vegas Grand Prix,HAM,22,115.085,SOFT,3,14
2024,Las Vegas Grand Prix,HAM,23,105.356,SOFT,3,15
2024,Las Vegas Grand Prix,HAM,24,145.681,SOFT,3,16
2024,Las Vegas Grand Prix,HUL,2,103.038,MEDIUM,1,2
2024,Las Vegas Grand Prix,HUL,3,96.402,MEDIUM,1,3
2024,Las Vegas Grand Prix,HUL,4,130.566,MEDIUM,1,4
2024,Las Vegas Grand Prix,HUL,5,96.28,MEDIUM,1,5
2024,Las Vegas Grand Prix,HUL,6,123.991,MEDIUM,1,6
2024,Las Vegas Grand Prix,HUL,8,94.818,SOFT,2,2
2024,Las Vegas Grand Prix,HUL,10,111.937,SOFT,2,4
2024,Las Vegas Grand Prix,HUL,11,121.69,SOFT,2,5
2024,Las Vegas Grand Prix,HUL,14,99.964,MEDIUM,3,8
2024,Las Vegas Grand Prix,HUL,15,98.806,MEDIUM,3,9
2024,Las Vegas Grand Prix,HUL,16,99.163,MEDIUM,3,10
2024,Las Vegas Grand Prix,HUL,17,99.006,MEDIUM,3,11
2024,Las Vegas Grand Prix,HUL,18,99.13,MEDIUM,3,12
2024,Las Vegas Grand Prix,HUL,19,100.066,MEDIUM,3,13
2024,Las Vegas Grand Prix,HUL,20,99.505,MEDIUM,3,14
2024,Las Vegas Grand Prix,HUL,21,99.82,MEDIUM,3,15
2024,Las Vegas Grand Prix,HUL,22,100.282,MEDIUM,3,16
2024,Las Vegas Grand Prix,HUL,23,130.555,MEDIUM,3,17
2024,Las Vegas Grand Prix,HUL,24,142.093,MEDIUM,3,18
2024,Las Vegas Grand Prix,LAW,2,120.888,MEDIUM,1,2
2024,Las Vegas Grand Prix,LAW,3,104.737,MEDIUM,1,3
2024,Las Vegas Grand Prix,LAW,4,119.015,MEDIUM,1,4
2024,Las Vegas Grand Prix,LAW,5,97.008,MEDIUM,1,5
2024,Las Vegas Grand Prix,LAW,6,122.431,MEDIUM,1,6
2024,Las Vegas Grand Prix,LAW,7,96.719,MEDIUM,1,7
2024,Las Vegas Grand Prix,LAW,8,117.818,MEDIUM,1,8
2024,Las Vegas Grand Prix,LAW,10,95.852,SOFT,2,2
2024,Las Vegas Grand Prix,LAW,11,125.372,SOFT,2,3
2024,Las Vegas Grand Prix,LAW,12,95.671,SOFT,2,4
2024,Las Vegas Grand Prix,LAW,15,100.38,MEDIUM,3,10
2024,Las Vegas Grand Prix,LAW,16,100.182,MEDIUM,3,11
2024,Las Vegas Grand Prix,LAW,17,100.025,MEDIUM,3,12
2024,Las Vegas Grand Prix,LAW,18,100.478,MEDIUM,3,13
2024,Las Vegas Grand Prix,LAW,19,99.693,MEDIUM,3,14
2024,Las Vegas Grand Prix,LAW,20,101.544,MEDIUM,3,15
2024,Las Vegas Grand Prix,LAW,21,101.984,MEDIUM,3,16
2024,Las Vegas Grand Prix,LAW,22,102.547,MEDIUM,3,17
2024,Las Vegas Grand Prix,LAW,23,145.835,MEDIUM,3,18
2024,Las Vegas Grand Prix,LAW,24,148.103,MEDIUM,3,19
2024,Las Vegas Grand Prix,LEC,2,111.897,MEDIUM,1,2
2024,Las Vegas Grand Prix,LEC,3,103.68,MEDIUM,1,3
2024,Las Vegas Grand Prix,LEC,4,96.587,MEDIUM,1,4
2024,Las Vegas Grand Prix,LEC,5,110.459,MEDIUM,1,5
2024,Las Vegas Grand Prix,LEC,6,95.531,MEDIUM,1,6
2024,Las Vegas Grand Prix,LEC,7,108.497,MEDIUM,1,7
2024,Las Vegas Grand Prix,LEC,8,94.605,MEDIUM,1,8
2024,Las Vegas Grand Prix,LEC,9,106.175,MEDIUM,1,9
2024,Las Vegas Grand Prix,LEC,10,94.476,MEDIUM,1,10
2024,Las Vegas Grand Prix,LEC,11,123.818,MEDIUM,1,11
2024,Las Vegas Grand Prix,LEC,13,104.302,SOFT,2,2
2024,Las Vegas Grand Prix,LEC,14,102.262,SOFT,2,3
2024,Las Vegas Grand Prix,LEC,15,94.313,SOFT,2,4
2024,Las Vegas Grand Prix,LEC,16,105.259,SOFT,2,5
2024,Las Vegas Grand Prix,LEC,17,130.766,SOFT,2,6
2024,Las Vegas Grand Prix,LEC,20,98.41,MEDIUM,3,13
2024,Las Vegas Grand Prix,LEC,21,98.363,MEDIUM,3,14
2024,Las Vegas Grand Prix,LEC,22,97.967,MEDIUM,3,15
2024,Las Vegas Grand Prix,LEC,23,99.488,MEDIUM,3,16
2024,Las Vegas Grand Prix,LEC,24,99.466,MEDIUM,3,17
2024,Las Vegas Grand Prix,LEC,25,107.425,MEDIUM,3,18
2024,Las Vegas Grand Prix,LEC,26,98.607,MEDIUM,3,19
2024,Las Vegas Grand Prix,LEC,27,101.037,MEDIUM,3,20
2024,Las Vegas Grand Prix,LEC,28,145.42,MEDIUM,3,21
2024,Las Vegas Grand Prix,LEC,29,139.025,MEDIUM,3,22
2024,Las Vegas Grand Prix,MAG,2,97.711,MEDIUM,1,2
2024,Las Vegas Grand Prix,MAG,3,135.941,MEDIUM,1,3
2024,Las Vegas Grand Prix,MAG,4,117.777,MEDIUM,1,4
2024,Las Vegas Grand Prix,MAG,6,101.984,SOFT,2,2
2024,Las Vegas Grand Prix,MAG,7,94.927,SOFT,2,3
2024,Las Vegas Grand Prix,MAG,8,144.796,SOFT,2,4
2024,Las Vegas Grand Prix,MAG,11,103.537,SOFT,3,7
2024,Las Vegas Grand Prix,MAG,12,94.686,SOFT,3,8
2024,Las Vegas Grand Prix,MAG,13,114.371,SOFT,3,9
2024,Las Vegas Grand Prix,MAG,15,100.007,SOFT,4,11
2024,Las Vegas Grand Prix,MAG,16,100.324,SOFT,4,12
2024,Las Vegas Grand Prix,MAG,17,103.831,SOFT,4,13
2024,Las Vegas Grand Prix,MAG,18,99.372,SOFT,4,14
2024,Las Vegas Grand Prix,MAG,19,124.499,SOFT,4,15
2024,Las Vegas Grand Prix,MAG,20,131.856,SOFT,4,16
2024,Las Vegas Grand Prix,NOR,2,100.005,MEDIUM,1,2
2024,Las Vegas Grand Prix,NOR,3,120.729,MEDIUM,1,3
2024,Las Vegas Grand Prix,NOR,4,98.012,MEDIUM,1,4
2024,Las Vegas Grand Prix,NOR,5,95.406,MEDIUM,1,5
2024,Las Vegas Grand Prix,NOR,6,127.687,MEDIUM,1,6
2024,Las Vegas Grand Prix,NOR,7,100.723,MEDIUM,1,7
2024,Las Vegas Grand Prix,NOR,9,100.056,MEDIUM,2,21
2024,Las Vegas Grand Prix,NOR,10,134.633,SOFT,3,1
2024,Las Vegas Grand Prix,NOR,11,93.836,SOFT,3,2
2024,Las Vegas Grand Prix,NOR,12,137.905,SOFT,3,3
2024,Las Vegas Grand Prix,NOR,15,98.834,MEDIUM,4,9
2024,Las Vegas Grand Prix,NOR,16,98.208,MEDIUM,4,10
2024,Las Vegas Grand Prix,NOR,17,103.879,MEDIUM,4,11
2024,Las Vegas Grand Prix,NOR,18,98.773,MEDIUM,4,12
2024,Las Vegas Grand Prix,NOR,19,101.144,MEDIUM,4,13
2024,Las Vegas Grand Prix,NOR,20,100.794,MEDIUM,4,14
2024,Las Vegas Grand Prix,NOR,21,106.449,MEDIUM,4,15
2024,Las Vegas Grand Prix,NOR,22,105.187,MEDIUM,4,16
2024,Las Vegas Grand Prix,NOR,23,115.136,SOFT,5,5
2024,Las Vegas Grand Prix,NOR,24,135.441,SOFT,5,6
2024,Las Vegas Grand Prix,OCO,2,106.201,MEDIUM,1,2
2024,Las Vegas Grand Prix,OCO,3,97.511,MEDIUM,1,3
2024,Las Vegas Grand Prix,OCO,4,123.105,MEDIUM,1,4
2024,Las Vegas Grand Prix,OCO,5,96.491,MEDIUM,1,5
2024,Las Vegas Grand Prix,OCO,6,120.947,MEDIUM,1,6
2024,Las Vegas Grand Prix,OCO,7,96.353,MEDIUM,1,7
2024,Las Vegas Grand Prix,OCO,8,133.172,MEDIUM,1,8
2024,Las Vegas Grand Prix,OCO,10,108.971,SOFT,2,2
2024,Las Vegas Grand Prix,OCO,11,95.221,SOFT,2,3
2024,Las Vegas Grand Prix,OCO,12,130.973,SOFT,2,4
2024,Las Vegas Grand Prix,OCO,13,95.401,SOFT,2,5
2024,Las Vegas Grand Prix,OCO,14,120.481,SOFT,2,6
