season,race,driver,fp2_mean_lap,fp2_std_lap,fp2_best_lap,fp2_laps_count
2024,Saudi Arabian Grand Prix,SAR,103.26909523809523,14.97125645329998,89.934,21
2024,Saudi Arabian Grand Prix,STR,105.09417391304349,17.248965095838948,89.336,23
2024,Saudi Arabian Grand Prix,TSU,103.72430434782609,16.678100846850267,89.666,23
2024,Saudi Arabian Grand Prix,VER,105.03036363636365,19.364411270717007,89.158,22
2024,Saudi Arabian Grand Prix,ZHO,107.46934782608696,21.184271780580936,89.777,23
2024,Singapore Grand Prix,ALB,107.45347368421052,18.49843108472963,91.65,19
2024,Singapore Grand Prix,ALO,107.78861111111111,18.360554842759708,91.75,18
2024,Singapore Grand Prix,BOT,109.92909999999999,17.327499254379617,92.786,20
2024,Singapore Grand Prix,COL,111.285,19.46126901602991,92.057,22
2024,Singapore Grand Prix,GAS,103.24147368421052,15.264004772915996,92.222,19
2024,Singapore Grand Prix,HAM,104.45711111111112,13.323467747191707,91.709,18
2024,Singapore Grand Prix,HUL,103.75910526315789,14.369859664105347,91.667,19
2024,Singapore Grand Prix,LEC,107.44880952380953,18.948806307044904,90.785,21
2024,Singapore Grand Prix,MAG,104.09947368421052,14.492501288476438,91.793,19
2024,Singapore Grand Prix,NOR,107.96931818181817,17.45382745686285,90.727,22
2024,Singapore Grand Prix,OCO,105.51050000000001,15.593343635565855,92.119,20
2024,Singapore Grand Prix,PER,108.53263157894736,18.939779264261436,91.598,19
2024,Singapore Grand Prix,PIA,112.798,19.878669513301126,91.474,22
2024,Singapore Grand Prix,RIC,106.21205,15.784789158770613,91.478,20
2024,Singapore Grand Prix,RUS,99.451125,7.004859017139459,91.488,16
2024,Singapore Grand Prix,SAI,104.61516666666667,13.962902391905573,91.356,18
2024,Singapore Grand Prix,STR,105.41312500000001,16.407213140871914,91.957,16
2024,Singapore Grand Prix,TSU,105.17542857142858,14.38547812751258,91.468,21
2024,Singapore Grand Prix,VER,107.4361111111111,17.080505743610647,92.021,18
2024,Singapore Grand Prix,ZHO,110.4298,18.84764909980748,92.359,20
2024,Spanish Grand Prix,ALB,92.80990322580645,19.32317101367309,74.807,31
2024,Spanish Grand Prix,ALO,92.98852,19.855023025504988,74.091,25
2024,Spanish Grand Prix,BOT,93.33733333333333,20.05705037943209,73.924,27
2024,Spanish Grand Prix,GAS,95.37666666666667,21.817203446635496,73.443,24
2024,Spanish Grand Prix,HAM,91.82757142857142,26.308444913319054,73.264,21
2024,Spanish Grand Prix,HUL,91.23338461538462,17.734856643518548,74.053,26
2024,Spanish Grand Prix,LEC,95.48955555555555,21.62812170524135,73.597,18
2024,Spanish Grand Prix,MAG,92.6692962962963,22.90525702979863,74.021,27
2024,Spanish Grand Prix,NOR,87.53910714285715,14.703680018934248,73.319,28
2024,Spanish Grand Prix,OCO,97.14888888888889,22.595068587795424,73.766,27
2024,Spanish Grand Prix,PER,92.67742105263159,22.298699464607022,74.081,19
2024,Spanish Grand Prix,PIA,86.89545833333334,14.486930574709374,73.622,24
2024,Spanish Grand Prix,RIC,93.28246153846155,18.384836867877333,74.257,26
2024,Spanish Grand Prix,RUS,99.40844000000001,24.80658533716401,73.722,25
2024,Spanish Grand Prix,SAI,90.44974074074074,19.11448726971366,73.286,27
