season,race,driver,fp2_mean_lap,fp2_std_lap,fp2_best_lap,fp2_laps_count,best_quali_lap,best_quali_lap_number,best_quali_compound,fp2_deg_slope,position,win,dnf
2023,Mexico City Grand Prix,VER,90.48022727272728,13.72259386119187,78.686,22,77.263,14,SOFT,0.2034545454545456,1,1,1
2023,Mexico City Grand Prix,ZHO,98.60029166666668,21.97108369708412,79.415,24,78.05,14,SOFT,2.423103846153845,16,0,1
2023,Miami Grand Prix,ALB,111.87409523809522,20.804438672804324,89.046,21,87.795,11,SOFT,0.3312571428571448,14,0,0
2023,Miami Grand Prix,ALO,108.31631578947368,20.56337890807246,88.66,19,87.097,13,SOFT,0.2279836956521731,3,0,0
2023,Miami Grand Prix,BOT,108.01938095238096,17.275528496912013,89.189,21,87.564,12,SOFT,0.7828821428571414,13,0,0
2023,Miami Grand Prix,DEV,108.75995,16.91497675364397,89.928,20,88.325,7,SOFT,1.534942857142859,18,0,0
2023,Miami Grand Prix,GAS,111.22747058823528,20.14861278449973,89.098,17,87.612,14,SOFT,1.8395285714285723,8,0,0
2023,Miami Grand Prix,HAM,108.106,18.43609039538119,88.858,16,87.846,8,SOFT,0.2864109589041104,6,0,0
2023,Miami Grand Prix,HUL,105.64664705882352,18.91904305832214,89.393,17,87.903,12,SOFT,-0.8313714285714289,15,0,0
2023,Miami Grand Prix,LEC,110.3173125,24.23574113499524,88.398,16,86.964,13,SOFT,2.140457142857142,7,0,0
2023,Miami Grand Prix,MAG,108.87917647058823,20.697650211543618,89.171,17,87.673,14,SOFT,-0.3114285714285714,10,0,0
2023,Miami Grand Prix,NOR,100.1580625,12.094331925706635,88.741,16,88.394,7,SOFT,-2.8499000000000025,17,0,0
2023,Miami Grand Prix,OCO,105.828,16.75748385050691,88.937,19,87.444,14,SOFT,-0.1753630952380946,9,0,0
2023,Miami Grand Prix,PER,108.275,22.191532171475835,88.419,18,86.841,18,SOFT,0.6079999999999998,2,0,0
2023,Miami Grand Prix,PIA,106.795,19.074759928589756,89.339,19,88.484,8,SOFT,0.1163999999999995,19,0,0
2023,Miami Grand Prix,RUS,108.9278125,17.71379693240554,89.216,16,87.743,14,SOFT,1.373814285714286,4,0,0
2023,Miami Grand Prix,SAI,104.2487894736842,19.771227446241017,88.315,19,87.148,10,SOFT,-0.3589780821917804,5,0,0
2023,Miami Grand Prix,SAR,107.62936363636364,17.682590355233472,90.038,22,88.577,9,SOFT,-2.8403,20,0,0
2023,Miami Grand Prix,STR,112.02076470588236,19.57176064681398,88.93,17,88.476,7,SOFT,0.3189404761904765,12,0,0
2023,Miami Grand Prix,TSU,110.98454999999998,20.599593977794804,89.613,20,88.429,9,SOFT,0.6652714285714283,11,0,0
2023,Miami Grand Prix,VER,100.56673333333332,16.293228858580953,87.93,15,86.814,11,SOFT,,1,1,0
2023,Miami Grand Prix,ZHO,108.1253181818182,15.438289321672062,89.181,22,88.091,15,SOFT,0.9378035714285712,16,0,0
2023,Monaco Grand Prix,ALB,90.0875,18.575972591341905,74.217,8,72.527,18,SOFT,-0.0898333333333339,14,0,1
2023,Monaco Grand Prix,ALO,87.30239285714286,15.948542474538831,72.682,28,71.449,24,SOFT,-0.0680779942279948,2,0,1
2023,Monaco Grand Prix,BOT,88.741,18.04287320127099,73.05,29,72.625,21,SOFT,3.9702777777777776,11,0,1
2023,Monaco Grand Prix,DEV,86.68526666666666,14.018771929423616,73.663,30,72.428,19,SOFT,2.494086846486847,12,0,1
2023,Monaco Grand Prix,GAS,86.11254166666667,14.535685610665274,73.089,24,71.933,24,SOFT,-0.8799095238095246,7,0,1
2023,Monaco Grand Prix,HAM,91.05032,18.43917703270223,72.96,25,71.725,29,SOFT,1.104018181818182,4,0,1
2023,Monaco Grand Prix,HUL,85.75223333333334,14.183533504307594,73.52,30,73.279,6,SOFT,0.3373583333333332,16,0,1
2023,Monaco Grand Prix,LEC,89.30989285714286,15.407187037077945,72.527,28,71.471,25,SOFT,0.1316892857142863,6,0,1
2023,Monaco Grand Prix,MAG,86.027625,13.039288433548084,73.457,24,73.27,6,SOFT,-1.4300095238095232,19,0,1
2023,Monaco Grand Prix,NOR,88.99520000000001,13.875274541427997,72.906,15,72.254,21,SOFT,-0.6146690476190475,9,0,1
2023,Monaco Grand Prix,OCO,87.86585185185186,17.067269527696986,73.162,27,71.553,25,SOFT,0.7201817460317459,3,0,1
2023,Monaco Grand Prix,PER,88.80034615384616,15.345500536489014,72.991,26,73.85,2,SOFT,0.2090944444444445,17,0,1
2023,Monaco Grand Prix,PIA,88.88056,16.773099341107667,73.673,25,72.395,14,SOFT,2.869336507936508,10,0,1
2023,Monaco Grand Prix,RUS,90.6863448275862,17.943194347073412,73.191,29,71.964,25,SOFT,2.333246614496614,5,0,1
2023,Monaco Grand Prix,SAI,95.1124,22.46840688939401,72.569,20,71.63,27,SOFT,4.418300000000002,8,0,1
2023,Monaco Grand Prix,SAR,89.5753448275862,16.737100440714382,74.238,29,73.113,12,SOFT,0.7811722222222225,18,0,1
2023,Monaco Grand Prix,STR,89.92355555555557,18.633205639670717,73.185,27,72.623,18,SOFT,1.5811507936507945,16,0,1
2023,Monaco Grand Prix,TSU,88.82820000000001,14.101850519104143,73.641,20,72.082,28,SOFT,0.7867090909090909,15,0,1
2023,Monaco Grand Prix,VER,86.71484615384614,15.054465797742026,72.462,26,71.365,29,SOFT,-0.3468769230769226,1,1,1
2023,Monaco Grand Prix,ZHO,92.21086206896553,20.38067661803373,73.354,29,73.523,12,SOFT,5.218686507936508,13,0,1
2023,Saudi Arabian Grand Prix,ALB,105.25672727272728,18.1151877773263,90.81,22,89.994,8,SOFT,0.2343642135642146,19,0,1
2023,Saudi Arabian Grand Prix,ALO,101.28009523809524,13.42543779138975,89.811,21,88.73,17,SOFT,1.4536483516483514,3,0,1
2023,Saudi Arabian Grand Prix,BOT,104.75524,11.044373783666202,91.052,25,89.668,17,SOFT,-0.8289803571428574,18,0,1
2023,Saudi Arabian Grand Prix,DEV,104.10548,14.307718121466236,90.921,25,90.244,9,SOFT,0.8616611111111115,14,0,1
2023,Saudi Arabian Grand Prix,GAS,103.30621739130436,14.881223669615954,90.1,23,89.357,22,SOFT,-0.3737674603174603,9,0,1
2023,Saudi Arabian Grand Prix,HAM,103.24547619047618,14.109333253627003,90.599,21,89.223,17,SOFT,-1.7873039867109644,5,0,1
2023,Saudi Arabian Grand Prix,HUL,105.22817391304348,17.112941911824233,90.181,23,89.451,17,SOFT,-0.6634196803196811,12,0,1
2023,Saudi Arabian Grand Prix,LEC,104.26095652173912,15.698627228571937,90.341,23,88.42,18,SOFT,-1.0467934398934398,7,0,1
2023,Saudi Arabian Grand Prix,MAG,102.59847368421052,11.658407030352816,90.82,19,89.517,16,SOFT,-0.0266499999999993,10,0,1
2023,Saudi Arabian Grand Prix,NOR,108.09808695652173,19.78616000209385,90.721,23,90.447,2,SOFT,2.353291216216216,17,0,1
2023,Saudi Arabian Grand Prix,OCO,103.6563043478261,16.608564169331387,90.039,23,89.078,23,SOFT,1.7861839826839834,8,0,1
2023,Saudi Arabian Grand Prix,PER,101.64442105263156,14.186167156446569,89.902,19,88.265,15,SOFT,-0.0550699300699301,1,1,1
2023,Saudi Arabian Grand Prix,PIA,104.23738095238096,16.97073295257512,90.964,21,89.243,22,SOFT,0.3330214285714312,15,0,1
2023,Saudi Arabian Grand Prix,RUS,104.85680952380952,15.932727929074318,90.07,21,88.857,20,SOFT,-0.9890000819000838,4,0,1
2023,Saudi Arabian Grand Prix,SAI,106.796,19.21493425301857,90.592,24,88.931,23,SOFT,1.3880859772978948,6,0,1
2023,Saudi Arabian Grand Prix,SAR,103.64344,15.408996457913796,90.959,25,89.721,2,SOFT,0.3140852813852821,16,0,1
2023,Saudi Arabian Grand Prix,STR,101.97314285714286,16.468685570760393,90.11,21,88.945,19,SOFT,1.241672064272065,10,0,1
2023,Saudi Arabian Grand Prix,TSU,104.4712,14.026631752966688,90.776,25,89.939,9,SOFT,0.3122645021645028,11,0,1
2023,Saudi Arabian Grand Prix,VER,100.78878260869564,14.044006460073744,89.603,23,88.761,2,SOFT,-1.50932668418538,2,0,1
2023,Saudi Arabian Grand Prix,ZHO,110.260125,20.409248488204085,90.837,24,89.461,17,SOFT,1.9473411255411257,13,0,1
2023,Singapore Grand Prix,ALB,111.937,27.40332266350196,95.558,3,92.668,5,SOFT,,11,0,1
2023,Singapore Grand Prix,ALO,111.8232,22.07102917639463,92.478,20,91.615,16,SOFT,1.3836181818181834,15,0,1
2023,Singapore Grand Prix,BOT,111.0538,18.550218218605803,93.105,20,92.809,8,SOFT,0.8345531746031765,15,0,1
2023,Singapore Grand Prix,GAS,107.70770588235294,18.22808405237885,93.824,17,92.274,11,SOFT,4.243594802555169,6,0,1
2023,Singapore Grand Prix,HAM,107.1790625,17.224167337276423,92.585,16,91.485,15,SOFT,3.3645818181818195,3,0,1
2023,Singapore Grand Prix,HUL,107.012,16.36108734772845,93.139,16,91.808,20,SOFT,3.60955,13,0,1
2023,Singapore Grand Prix,LAW,111.76036363636364,20.64808480809841,93.285,22,92.166,14,SOFT,2.963941758241759,9,0,1
2023,Singapore Grand Prix,LEC,105.8817894736842,15.152835589343036,92.138,19,91.063,20,SOFT,3.266545454545455,4,0,1
2023,Singapore Grand Prix,MAG,104.48011111111111,13.429246954004308,93.017,18,91.575,20,SOFT,2.571000000000001,10,0,1
2023,Singapore Grand Prix,NOR,111.58994736842104,20.003349768014367,92.711,19,91.27,19,SOFT,2.7772047619047604,2,0,1
2023,Singapore Grand Prix,OCO,108.07894736842104,18.487674433024843,93.361,19,91.673,17,SOFT,3.247209090909093,6,0,1
2023,Singapore Grand Prix,PER,103.92392857142856,14.699829724101647,92.812,14,92.099,7,SOFT,4.36533789198606,8,0,1
2023,Singapore Grand Prix,PIA,108.4235294117647,16.06598015652036,93.461,17,92.902,2,SOFT,1.669950000000001,7,0,1
2023,Singapore Grand Prix,RUS,107.3818888888889,17.883387321885504,92.355,18,91.056,16,SOFT,3.539849425287356,3,0,1
2023,Singapore Grand Prix,SAI,105.22063157894736,14.523408136945012,92.12,19,90.984,19,SOFT,2.396405594405594,1,1,1
2023,Singapore Grand Prix,SAR,109.52265217391304,16.165483482938395,94.327,23,93.252,8,SOFT,1.2500569930069938,14,0,1
2023,Singapore Grand Prix,VER,105.32366666666668,15.59914344565416,92.852,15,92.173,13,SOFT,2.777616666666666,5,0,1
2023,Singapore Grand Prix,ZHO,112.7638,19.872517289754185,93.575,20,93.258,8,SOFT,1.7620047619047634,12,0,1
2023,Spanish Grand Prix,ALB,93.5813448275862,17.99070795533044,75.056,29,74.063,7,SOFT,2.35011507936508,16,0,0
2023,Spanish Grand Prix,ALO,92.277,21.390863734494044,74.077,27,73.098,14,SOFT,-0.4651579365079357,7,0,0
2023,Spanish Grand Prix,BOT,92.74658620689657,19.77902159669836,74.448,29,73.977,9,SOFT,1.0291173160173166,19,0,0
2023,Spanish Grand Prix,DEV,87.78041379310345,12.098446392342051,74.785,29,73.581,9,SOFT,0.6942125000000002,14,0,0
2023,Spanish Grand Prix,GAS,92.00269230769231,21.594171565066777,74.457,26,72.816,20,SOFT,1.591457142857143,11,0,0
2023,Spanish Grand Prix,HAM,93.00042857142856,19.75479258387053,74.549,28,72.818,22,SOFT,0.0455563492063485,2,0,0
2023,Spanish Grand Prix,HUL,86.86685714285714,12.950505237432315,74.177,28,73.229,17,SOFT,0.1557430672268914,15,0,0
2023,Spanish Grand Prix,LEC,87.77685714285714,16.721767463098722,74.246,28,74.079,9,SOFT,0.8562535714285714,12,0,0
2023,Spanish Grand Prix,MAG,92.4747619047619,18.38507195227901,74.713,21,74.042,8,SOFT,0.544339393939396,18,0,0
2023,Spanish Grand Prix,NOR,91.4558888888889,19.24798467439231,74.694,27,72.776,15,SOFT,-0.5000384615384602,17,0,0
2023,Spanish Grand Prix,OCO,92.13892592592592,21.246348462601805,74.242,27,73.001,14,SOFT,1.3226704831932767,8,0,0
2023,Spanish Grand Prix,PER,91.172,17.61874107525629,74.219,27,73.334,16,SOFT,-2.224351948051948,4,0,0
2023,Spanish Grand Prix,PIA,90.54051851851852,16.55109794492003,74.583,27,73.059,13,SOFT,-0.7630545454545453,13,0,0
2023,Spanish Grand Prix,RUS,87.70903571428572,12.482698730293455,74.392,28,73.326,10,SOFT,-0.1725153711484599,3,0,0
2023,Spanish Grand Prix,SAI,88.41396428571429,17.002097224628322,74.274,28,72.734,21,SOFT,1.8215782051282048,5,0,0
2023,Spanish Grand Prix,SAR,89.81833333333334,15.04187787555093,75.415,30,74.699,5,SOFT,0.666895743145743,20,0,0
2023,Spanish Grand Prix,STR,90.8525,20.170873817352472,75.01,28,72.994,22,SOFT,-0.2781426948051937,6,0,0
2023,Spanish Grand Prix,TSU,90.2894827586207,17.128080529229294,74.84,29,73.316,18,SOFT,-0.1071703296703289,9,0,0
2023,Spanish Grand Prix,VER,86.19013333333334,15.13069107917194,73.907,30,72.272,17,SOFT,0.4818934951013897,1,1,0
2023,Spanish Grand Prix,ZHO,93.10092307692308,18.993934231586834,74.585,26,73.521,15,SOFT,1.8762833333333333,10,0,0
